age,id1968,pernum,wgt,year,ln_ly,stato,unid,MH6,div,mar,_merge,wtmedian
4,1880,4,27.7,1977,-.82230318,Missisippi,0,1952,0,1,matched (3),-.30363858
4,6574,171,0,1976,-1.0262364,Louisiana,0,1952,0,1,matched (3),-.30363858
4,5998,21,2.3,1976,-.43071079,California,1,1953,0,0,matched (3),-.30363858
4,5841,21,2.3,1970,.11729956,California,1,1946,0,1,matched (3),-.30363858
4,979,1,18.4,1970,-.73448575,North Calorina,0,1947,0,1,matched (3),-.30363858
4,613,3,25.4,1977,.22355843,California,1,1953,0,0,matched (3),-.30363858
4,5516,171,0,1973,-.53062057,Massachussets,0,1949,0,1,matched (3),-.30363858
4,2614,22,28.1,1971,-.70752347,Washington staten,0,1947,0,1,matched (3),-.30363858
4,2673,4,33.3,1977,.09732151,Massachussets,0,1953,0,1,matched (3),-.30363858
4,6779,171,0,1974,.21038747,California,1,1950,0,1,matched (3),-.30363858
4,5075,170,0,1977,-.88503718,California,1,1954,0,1,matched (3),-.30363858
4,916,21,25.1,1972,.38184929,California,1,1948,0,1,matched (3),-.30363858
4,6020,1,6.9,1970,-.4566524,Massachussets,0,1946,0,1,matched (3),-.30363858
4,1438,22,27.4,1973,.1139195,California,1,1949,0,1,matched (3),-.30363858
4,419,170,0,1971,-.56643736,North Calorina,0,1947,0,1,matched (3),-.30363858
4,2621,171,0,1970,.21719933,Massachussets,0,1946,0,1,matched (3),-.30363858
4,1184,173,0,1970,.086258173,Massachussets,0,1947,0,1,matched (3),-.30363858
4,2730,1,32,1970,.077942133,California,1,1946,0,1,matched (3),-.30363858
4,2280,171,0,1976,.21038747,Idaho,1,1952,0,1,matched (3),-.30363858
4,2145,1,25.1,1971,-.012331247,Arizona,0,1947,0,0,matched (3),-.30363858
4,23,170,0,1971,-.42546654,California,1,1947,0,1,matched (3),-.30363858
4,1184,6,33.3,1978,.24391031,Massachussets,0,1954,0,1,matched (3),-.30363858
4,6567,170,0,1971,-.24244785,Texas,1,1948,0,1,matched (3),-.30363858
4,1129,170,0,1975,-1.0051687,North Calorina,0,1952,0,1,matched (3),-.30363858
4,1813,170,0,1977,-.4216342,California,1,1954,0,1,matched (3),-.30363858
4,5518,3,16.4,1977,.015013695,California,1,1954,0,1,matched (3),-.30363858
4,5289,170,0,1978,-.45655382,North Calorina,0,1954,0,1,matched (3),-.30363858
4,2339,2,32,1976,-1.0666187,California,1,1952,1,0,matched (3),-.30363858
4,5909,170,0,1977,-.32982683,Texas,1,1953,0,1,matched (3),-.30363858
4,217,3,69.6,1976,.11453938,California,1,1953,0,1,matched (3),-.30363858
4,2643,170,0,1971,.11565995,Massachussets,0,1947,0,1,matched (3),-.30363858
4,2816,3,27.1,1978,.21570086,California,1,1954,0,1,matched (3),-.30363858
4,5954,2,1.7,1973,.25077868,Washington staten,1,1949,0,0,matched (3),-.30363858
4,6428,8,12.4,1977,-.37654853,Arizona,1,1954,0,1,matched (3),-.30363858
4,556,170,0,1976,-.4952004,Texas,1,1952,0,1,matched (3),-.30363858
4,2625,1,31.5,1968,-.014205456,Massachussets,0,1945,0,0,matched (3),-.30363858
4,5812,5,4.3,1976,-.26811099,North Calorina,0,1952,0,1,matched (3),-.30363858
4,2191,170,0,1978,-.084593773,North Calorina,0,1954,0,1,matched (3),-.30363858
4,5182,171,0,1975,-.29099417,Missisippi,0,1951,0,1,matched (3),-.30363858
4,2599,170,0,1971,,California,1,1947,0,1,matched (3),-.30363858
4,2928,1,22,1968,-.74809539,Texas,0,1946,0,0,matched (3),-.30363858
4,2674,170,0,1971,.2185173,Massachussets,0,1947,0,1,matched (3),-.30363858
4,490,3,27,1975,-.24923849,North Calorina,0,1952,0,1,matched (3),-.30363858
4,5619,170,0,1975,-.64297056,Missisippi,0,1952,0,1,matched (3),-.30363858
4,2272,1,1.1,1971,-.35512829,Texas,1,1947,0,1,matched (3),-.30363858
4,5656,5,1.4,1975,-.6279242,Missisippi,0,1952,0,1,matched (3),-.30363858
4,2067,21,36.6,1971,-.92208374,Massachussets,0,1948,0,1,matched (3),-.30363858
4,1810,172,0,1973,-.095257759,California,1,1949,0,1,matched (3),-.30363858
4,1911,172,0,1976,-.32217813,North Calorina,0,1952,0,1,matched (3),-.30363858
4,2611,171,0,1976,.057692289,California,1,1952,0,1,matched (3),-.30363858
4,641,3,30.7,1976,-.09683919,Missisippi,0,1952,0,1,matched (3),-.30363858
4,5095,3,16.4,1977,-.64032352,California,1,1954,0,1,matched (3),-.30363858
4,1127,1,18.4,1969,-.16801023,Texas,0,1945,0,1,matched (3),-.30363858
4,1638,170,0,1973,-.25772715,California,1,1950,0,1,matched (3),-.30363858
4,18,21,28.1,1971,-.01787138,California,1,1947,0,1,matched (3),-.30363858
4,608,21,27.4,1972,-.12840486,California,1,1948,0,1,matched (3),-.30363858
4,5523,3,5.6,1975,-.64516592,California,1,1951,0,0,matched (3),-.30363858
4,5543,170,0,1976,-.016313314,Louisiana,0,1953,0,1,matched (3),-.30363858
4,5655,3,1.4,1976,-.89642334,Missisippi,0,1952,0,0,matched (3),-.30363858
4,5366,4,3.8,1972,-.49540365,North Calorina,0,1949,0,0,matched (3),-.30363858
4,728,2,27.4,1971,-.69716322,California,1,1947,0,0,matched (3),-.30363858
4,18,5,32,1975,-.8539207,Nevada,1,1952,0,1,matched (3),-.30363858
4,5290,22,3.8,1970,-.74390686,North Calorina,0,1946,0,1,matched (3),-.30363858
4,2326,170,0,1972,-1.1603799,Louisiana,0,1949,0,1,matched (3),-.30363858
4,5077,3,4.2,1974,-.87326872,Massachussets,0,1950,0,1,matched (3),-.30363858
4,2890,171,0,1976,-.038945198,Louisiana,0,1953,0,1,matched (3),-.30363858
4,5107,172,0,1978,-.082090616,California,1,1954,0,1,matched (3),-.30363858
4,6482,5,1.1,1976,-1.1970627,Arizona,1,1953,0,0,matched (3),-.30363858
4,2608,3,28.1,1973,-.48585367,California,1,1950,0,1,matched (3),-.30363858
4,1911,3,34.9,1975,.191082,Texas,1,1952,0,1,matched (3),-.30363858
4,1742,1,25.7,1970,-.33812976,Texas,1,1946,0,1,matched (3),-.30363858
4,1880,4,27.7,1976,-.88835132,Missisippi,0,1952,0,1,matched (3),-.30363858
4,312,3,34.4,1975,-.1260643,California,1,1951,0,1,matched (3),-.30363858
4,6803,3,3.4,1978,-.049529552,Louisiana,0,1954,1,0,matched (3),-.30363858
4,6572,3,4.3,1973,-.67984462,Louisiana,0,1949,0,1,matched (3),-.30363858
4,5923,1,2.3,1969,-.60057724,Texas,0,1945,0,1,matched (3),-.30363858
4,2285,5,27.1,1978,-.4136858,Arizona,1,1954,0,0,matched (3),-.30363858
4,5655,2,1.1,1973,-.63573992,Missisippi,0,1950,0,1,matched (3),-.30363858
4,5425,170,0,1971,-.37454629,Washington staten,0,1947,0,1,matched (3),-.30363858
4,2730,1,32,1969,-.57853103,California,0,1946,0,1,matched (3),-.30363858
4,557,170,0,1975,.44309998,Texas,1,1951,0,1,matched (3),-.30363858
4,910,170,0,1978,-.14580655,Texas,1,1954,0,1,matched (3),-.30363858
4,2432,170,0,1976,-.25847816,Arizona,1,1953,0,1,matched (3),-.30363858
4,563,21,23.7,1978,-.45959973,Texas,1,1954,0,1,matched (3),-.30363858
4,5458,4,1.1,1978,.025583744,Missisippi,0,1954,0,1,matched (3),-.30363858
4,5565,171,0,1974,.19034672,North Calorina,0,1951,0,1,matched (3),-.30363858
4,1919,3,30,1977,-.39805198,Massachussets,0,1954,0,1,matched (3),-.30363858
4,5097,22,18.9,1972,-.55800772,California,1,1949,0,1,matched (3),-.30363858
4,5366,3,3.8,1972,-.031914711,North Calorina,0,1948,0,1,matched (3),-.30363858
4,1824,1,18.4,1969,-.85385871,Texas,0,1945,0,1,matched (3),-.30363858
4,2191,170,0,1975,-.029654741,North Calorina,0,1954,0,1,matched (3),-.30363858
4,18,4,29.4,1977,.6261611,California,1,1953,0,1,matched (3),-.30363858
4,1184,5,41.2,1974,-.05040288,Massachussets,0,1950,0,1,matched (3),-.30363858
4,6159,1,3.8,1970,-.84451592,North Calorina,0,1947,0,1,matched (3),-.30363858
4,5836,4,4,1975,-.50206518,Missisippi,0,1952,0,1,matched (3),-.30363858
4,5569,170,0,1973,-.71063256,North Calorina,0,1950,0,1,matched (3),-.30363858
4,6482,5,1.1,1977,-.48297787,Arizona,1,1953,0,0,matched (3),-.30363858
4,6803,3,3.4,1977,-.17497063,Louisiana,0,1954,1,0,matched (3),-.30363858
4,1749,170,0,1972,-.3356564,Louisiana,0,1947,0,1,matched (3),-.30363858
4,1271,3,18.4,1972,-.62975168,North Calorina,0,1949,0,1,matched (3),-.30363858
4,5516,21,21.1,1971,-.32047915,Massachussets,0,1947,0,1,matched (3),-.30363858
4,5170,3,3.8,1972,-.66743934,North Calorina,0,1949,0,1,matched (3),-.30363858
4,5475,171,0,1977,-.90037155,Texas,1,1954,0,1,matched (3),-.30363858
4,5464,4,3.2,1972,-.26350713,Missisippi,0,1949,0,1,matched (3),-.30363858
4,6587,21,21.7,1974,-.37241173,Louisiana,0,1951,0,1,matched (3),-.30363858
4,1862,2,20.3,1974,-.33520222,California,1,1950,0,1,matched (3),-.30363858
4,5526,170,0,1975,-.4789201,Texas,1,1951,0,1,matched (3),-.30363858
4,2028,1,24,1968,-.029914618,California,0,1945,0,1,matched (3),-.30363858
4,6126,4,7.9,1978,-1.2673634,California,1,1954,0,0,matched (3),-.30363858
4,6798,170,0,1973,-1.0148877,Louisiana,0,1949,0,1,matched (3),-.30363858
4,6467,1,11.4,1971,-.35474372,North Calorina,0,1947,0,1,matched (3),-.30363858
4,5178,170,0,1973,-.38049316,Missisippi,0,1949,0,1,matched (3),-.30363858
4,5175,172,0,1976,-.75873387,North Calorina,0,1952,0,1,matched (3),-.30363858
4,6107,171,0,1979,-.54381073,Missisippi,0,1954,0,1,matched (3),-.30363858
4,5884,170,0,1975,-.2296505,North Calorina,0,1952,0,1,matched (3),-.30363858
4,2599,4,27.1,1978,-.79435229,California,1,1954,0,0,matched (3),-.30363858
4,6574,3,4.9,1977,-.79186225,Louisiana,0,1953,0,1,matched (3),-.30363858
4,5798,3,25.1,1975,.16223073,Texas,1,1951,0,0,matched (3),-.30363858
4,180,3,29.8,1974,-.79641724,Texas,1,1951,0,1,matched (3),-.30363858
4,5353,4,2.5,1976,-.38605857,California,1,1952,0,1,matched (3),-.30363858
4,6826,5,2.8,1978,-.13053083,California,1,1954,0,0,matched (3),-.30363858
4,857,3,39.1,1974,-.31628299,California,1,1951,0,1,matched (3),-.30363858
4,859,3,20.3,1975,-.0033121109,California,1,1951,0,0,matched (3),-.30363858
4,5569,170,0,1974,-.58352077,North Calorina,0,1950,0,1,matched (3),-.30363858
4,5233,171,0,1971,.60628295,Arizona,0,1948,0,1,matched (3),-.30363858
4,6804,170,0,1969,-.10480404,Washington staten,0,1944,0,1,matched (3),-.30363858
4,301,171,0,1972,.45643806,Massachussets,0,1948,0,1,matched (3),-.30363858
4,5798,170,0,1976,-.57063198,Louisiana,0,1953,0,1,matched (3),-.30363858
4,1739,1,22.5,1968,-.91061437,Texas,0,1946,0,0,matched (3),-.30363858
4,1867,5,27.1,1978,-.48512375,Texas,1,1954,0,1,matched (3),-.30363858
4,5107,3,17.5,1976,-.93308723,California,1,1952,0,1,matched (3),-.30363858
4,630,3,29.5,1976,-.25693774,Washington staten,1,1953,0,0,matched (3),-.30363858
4,5095,171,0,1971,-.26258421,California,1,1947,0,1,matched (3),-.30363858
4,1795,3,19.2,1978,-.016258478,Missisippi,0,1954,0,1,matched (3),-.30363858
4,1945,21,25.7,1970,-.07840991,California,1,1946,0,1,matched (3),-.30363858
4,5810,170,0,1973,.49400902,California,1,1950,0,1,matched (3),-.30363858
4,423,4,20.9,1976,-.2278676,North Calorina,0,1952,0,1,matched (3),-.30363858
4,5506,4,28.6,1972,-.83133101,California,1,1948,0,1,matched (3),-.30363858
4,2050,4,27.1,1977,.14325857,Washington staten,1,1954,0,0,matched (3),-.30363858
4,702,1,31.5,1972,-.26158237,California,1,1948,0,1,matched (3),-.30363858
4,6569,173,0,1976,-.40769815,Louisiana,0,1953,0,1,matched (3),-.30363858
4,5543,170,0,1977,.12674761,Louisiana,0,1953,0,1,matched (3),-.30363858
4,2614,22,28.1,1970,-.75616276,Washington staten,0,1947,0,1,matched (3),-.30363858
4,6798,6,4,1976,-.33150744,Louisiana,0,1952,0,1,matched (3),-.30363858
4,5126,2,1.1,1978,.25227857,Texas,1,1954,0,1,matched (3),-.30363858
4,979,1,18.4,1969,-1.0653219,North Calorina,0,1947,0,1,matched (3),-.30363858
4,5292,8,4,1977,.38189673,North Calorina,0,1953,0,1,matched (3),-.30363858
4,5864,171,0,1976,-.51814342,California,1,1952,0,1,matched (3),-.30363858
4,838,1,22,1968,.22881985,North Calorina,0,1944,0,1,matched (3),-.30363858
4,1401,3,27.4,1970,-.32312083,Washington staten,0,1946,0,1,matched (3),-.30363858
4,5025,3,13.6,1977,.1148591,California,1,1953,0,0,matched (3),-.30363858
4,2898,4,29.1,1975,-1.033774,Texas,1,1951,0,1,matched (3),-.30363858
4,6566,171,0,1974,-.048935652,Louisiana,0,1951,0,1,matched (3),-.30363858
4,6846,5,3.1,1977,.19015408,California,1,1953,0,1,matched (3),-.30363858
4,2615,6,34.4,1975,-.18052435,Washington staten,1,1951,0,1,matched (3),-.30363858
4,1459,4,32,1976,.18185592,Washington staten,1,1952,0,1,matched (3),-.30363858
4,2845,171,0,1972,-.47712183,California,1,1948,0,1,matched (3),-.30363858
4,1270,1,23.8,1969,-.27910423,North Calorina,0,1945,1,0,matched (3),-.30363858
4,1302,170,0,1975,.071591139,Texas,1,1951,0,1,matched (3),-.30363858
4,2500,171,0,1974,.090303421,Arizona,1,1950,0,1,matched (3),-.30363858
4,6467,1,11.4,1970,-.69084573,North Calorina,0,1947,0,1,matched (3),-.30363858
4,5954,3,2.1,1975,-.53980541,Washington staten,1,1951,0,0,matched (3),-.30363858
4,1435,4,27.1,1977,-1.5023408,California,1,1953,0,0,matched (3),-.30363858
4,2224,5,31.4,1974,.59996128,California,1,1951,0,1,matched (3),-.30363858
4,5233,171,0,1972,-.26510859,Arizona,0,1948,0,1,matched (3),-.30363858
4,5146,4,22.1,1976,-.031685114,Texas,1,1952,0,0,matched (3),-.30363858
4,6562,2,5.6,1975,-.37487555,Louisiana,0,1952,0,1,matched (3),-.30363858
4,1866,3,33.5,1975,.12802386,Texas,1,1951,0,0,matched (3),-.30363858
4,5100,1,2,1968,-.7799648,California,0,1944,0,1,matched (3),-.30363858
4,1501,1,22.5,1968,-.80403876,California,0,1945,0,1,matched (3),-.30363858
4,5965,5,3.2,1971,-.21711254,Texas,1,1947,0,0,matched (3),-.30363858
4,5882,2,26.5,1972,-.23827267,Washington staten,0,1949,0,1,matched (3),-.30363858
4,1911,4,28.3,1977,.34616089,Texas,1,1953,0,1,matched (3),-.30363858
4,2845,5,29.4,1978,.27900147,California,1,1954,0,1,matched (3),-.30363858
4,5107,6,17.5,1977,-.4157691,California,1,1953,0,0,matched (3),-.30363858
4,6800,8,3.2,1972,-.83149135,Louisiana,0,1948,0,0,matched (3),-.30363858
4,2342,3,32,1976,-.15202332,California,1,1952,0,1,matched (3),-.30363858
4,6832,1,2.5,1968,-1.3354975,California,0,1943,0,1,matched (3),-.30363858
4,6662,1,14.5,1968,.36160755,Texas,0,1944,0,1,matched (3),-.30363858
4,5806,1,14.9,1971,-.3647902,Washington staten,0,1947,1,0,matched (3),-.30363858
4,2026,1,12,1968,-.24454808,California,0,1944,0,1,matched (3),-.30363858
4,5463,4,3.4,1977,.04445529,Missisippi,0,1953,0,1,matched (3),-.30363858
4,2893,170,0,1973,-.21279931,California,1,1950,0,1,matched (3),-.30363858
4,2615,4,28.1,1972,-.036991596,Washington staten,0,1949,0,1,matched (3),-.30363858
4,1817,170,0,1978,.54061437,California,1,1954,0,1,matched (3),-.30363858
4,1026,1,13,1968,-.32282758,Washington staten,0,1944,0,1,matched (3),-.30363858
4,5833,170,0,1970,-.20533776,Missisippi,0,1947,0,1,matched (3),-.30363858
4,1454,1,32.2,1971,.049921751,Texas,1,1947,0,1,matched (3),-.30363858
4,6357,172,0,1978,-.33512354,North Calorina,0,1954,0,1,matched (3),-.30363858
4,2611,3,36.3,1975,.11961746,California,1,1952,0,1,matched (3),-.30363858
4,1387,1,17,1968,-.21119761,Texas,0,1944,0,0,matched (3),-.30363858
4,2285,4,29.5,1976,.10054016,Arizona,1,1952,0,1,matched (3),-.30363858
4,6232,5,1.2,1975,-.77014971,Texas,1,1952,0,1,matched (3),-.30363858
4,6389,4,12.6,1973,-.22270489,Arizona,1,1949,0,1,matched (3),-.30363858
4,5146,170,0,1973,.095546246,Texas,1,1950,0,1,matched (3),-.30363858
4,1810,2,18.9,1973,.4413991,California,1,1949,0,1,matched (3),-.30363858
4,6051,2,2.8,1976,-.37157321,California,1,1952,0,1,matched (3),-.30363858
5,5172,2,12.9,1979,-1.0341461,North Calorina,0,1954,0,1,matched (3),-.24895537
5,2339,3,29.4,1977,-.6064589,California,1,1953,1,0,matched (3),-.24895537
5,6551,21,7.6,1973,.11065435,Missisippi,0,1948,0,1,matched (3),-.24895537
5,2432,170,0,1977,-.36471391,Arizona,1,1953,0,1,matched (3),-.24895537
5,1387,1,18.4,1969,.57292771,Texas,0,1944,0,0,matched (3),-.24895537
5,1813,170,0,1979,-.20439696,California,1,1954,0,1,matched (3),-.24895537
5,5097,21,18.9,1972,-.18586755,California,1,1948,0,1,matched (3),-.24895537
5,5506,4,28.6,1973,-.93706477,California,1,1948,1,0,matched (3),-.24895537
5,2608,3,34.4,1974,.34141564,California,1,1950,0,1,matched (3),-.24895537
5,5463,4,3.4,1978,.089759588,Missisippi,0,1953,0,1,matched (3),-.24895537
5,6518,1,13.7,1970,.082344294,Texas,1,1945,0,1,matched (3),-.24895537
5,2928,1,23.8,1969,-.26288915,Texas,0,1946,0,0,matched (3),-.24895537
5,312,3,34.4,1976,-.041335106,California,1,1951,0,1,matched (3),-.24895537
5,5464,4,3.2,1973,-.70645523,Missisippi,0,1949,0,1,matched (3),-.24895537
5,2299,4,33.5,1976,-.35326886,Texas,1,1951,0,0,matched (3),-.24895537
5,2050,4,27.1,1978,-.13338399,Washington staten,1,1954,0,0,matched (3),-.24895537
5,2730,1,32,1971,.19819283,California,1,1946,0,1,matched (3),-.24895537
5,660,170,0,1975,-.26787162,Louisiana,0,1954,0,1,matched (3),-.24895537
5,719,1,22,1968,-.16881132,North Calorina,0,1944,0,1,matched (3),-.24895537
5,6764,3,3.3,1975,-.62681675,North Calorina,0,1951,0,0,matched (3),-.24895537
5,2845,5,31.4,1979,-.56278288,California,1,1954,0,1,matched (3),-.24895537
5,2625,1,36,1969,-.13629746,Massachussets,0,1945,0,0,matched (3),-.24895537
5,1824,1,18.4,1970,-.76877284,Texas,1,1945,0,1,matched (3),-.24895537
5,2500,171,0,1975,.045072794,Arizona,1,1950,0,1,matched (3),-.24895537
5,5626,6,1.4,1976,-.42326212,Missisippi,0,1951,0,0,matched (3),-.24895537
5,2145,1,25.1,1972,-1.0403318,Arizona,0,1947,0,0,matched (3),-.24895537
5,5127,1,1,1968,-.96715522,Texas,0,1943,0,1,matched (3),-.24895537
5,563,21,27.1,1979,-.56228888,Texas,1,1954,0,1,matched (3),-.24895537
5,6800,172,0,1976,-.60804939,Louisiana,0,1951,0,1,matched (3),-.24895537
5,5619,170,0,1976,-.3734715,Missisippi,0,1952,0,1,matched (3),-.24895537
5,6846,5,3.1,1978,.032729626,California,1,1953,0,1,matched (3),-.24895537
5,5023,2,15.5,1979,-.43639135,California,1,1954,0,1,matched (3),-.24895537
5,6784,21,3.5,1977,.15568113,California,1,1952,0,0,matched (3),-.24895537
5,223,2,28.6,1969,.10774326,Texas,0,1945,0,1,matched (3),-.24895537
5,6224,1,3.5,1968,-.79073572,California,0,1943,0,1,matched (3),-.24895537
5,287,5,31,1979,-.37448072,Nevada,1,1954,0,1,matched (3),-.24895537
5,2863,1,22,1968,-.61456394,North Calorina,0,1944,0,1,matched (3),-.24895537
5,5959,170,0,1974,-.75559521,North Calorina,0,1948,0,1,matched (3),-.24895537
5,5353,172,0,1978,-.37633014,California,1,1953,0,1,matched (3),-.24895537
5,5488,3,4,1978,-.41311789,North Calorina,0,1954,1,0,matched (3),-.24895537
5,5959,176,0,1977,-.86597013,North Calorina,0,1953,0,1,matched (3),-.24895537
5,2611,171,0,1977,-.3355794,California,1,1952,0,1,matched (3),-.24895537
5,2890,171,0,1977,.067498446,Louisiana,0,1953,0,1,matched (3),-.24895537
5,5233,171,0,1973,.014950037,Arizona,1,1948,0,1,matched (3),-.24895537
5,2339,2,32,1977,-.57828808,California,1,1952,1,0,matched (3),-.24895537
5,631,170,0,1974,-.27762341,Washington staten,1,1949,0,1,matched (3),-.24895537
5,2615,4,28.1,1973,.31478739,Washington staten,1,1949,0,1,matched (3),-.24895537
5,6572,171,0,1972,-1.0369929,Louisiana,0,1948,0,1,matched (3),-.24895537
5,5233,170,0,1975,-.17516232,Arizona,1,1951,0,1,matched (3),-.24895537
5,1184,173,0,1971,.4239614,Massachussets,0,1947,0,1,matched (3),-.24895537
5,1184,5,41.2,1975,.10552669,Massachussets,0,1950,0,1,matched (3),-.24895537
5,5623,3,1.3,1979,-.26296759,Missisippi,0,1954,0,1,matched (3),-.24895537
5,6049,2,25.8,1975,-.23970079,Massachussets,0,1951,0,0,matched (3),-.24895537
5,5424,1,1.5,1968,-.15559173,California,0,1943,0,1,matched (3),-.24895537
5,1918,170,0,1976,.21116638,California,1,1951,1,0,matched (3),-.24895537
5,5281,170,0,1973,-.16968203,Texas,1,1949,0,1,matched (3),-.24895537
5,5613,5,4.6,1975,-1.1757941,North Calorina,0,1951,0,1,matched (3),-.24895537
5,5526,170,0,1976,-.027135611,Texas,1,1951,0,1,matched (3),-.24895537
5,5965,4,3.2,1969,-.22076082,Texas,0,1945,0,0,matched (3),-.24895537
5,257,171,0,1977,-.3474226,California,1,1952,0,1,matched (3),-.24895537
5,5459,1,1,1968,-1.2535942,Missisippi,0,1943,0,1,matched (3),-.24895537
5,217,3,69.6,1978,-.24671268,California,1,1953,0,1,matched (3),-.24895537
5,5566,171,0,1974,-.45067143,North Calorina,0,1949,0,1,matched (3),-.24895537
5,516,21,36,1973,-.46448636,California,1,1948,0,0,matched (3),-.24895537
5,6567,170,0,1972,.26673651,Texas,1,1948,0,1,matched (3),-.24895537
5,6798,170,0,1974,-1.2272002,Louisiana,0,1949,0,1,matched (3),-.24895537
5,1401,3,27.4,1971,.31860089,Washington staten,0,1946,0,1,matched (3),-.24895537
5,5172,2,11.3,1978,-.65811253,North Calorina,0,1954,0,1,matched (3),-.24895537
5,6662,1,16.6,1969,.44715166,Texas,0,1944,0,1,matched (3),-.24895537
5,2599,170,0,1972,.41799068,California,1,1947,0,1,matched (3),-.24895537
5,2614,22,28.1,1972,-.50463092,Washington staten,0,1947,0,1,matched (3),-.24895537
5,1332,171,0,1976,.33409166,California,1,1951,0,1,matched (3),-.24895537
5,2898,4,29.1,1976,-.55579305,Texas,1,1951,0,1,matched (3),-.24895537
5,1638,170,0,1974,-.020333052,California,1,1950,0,1,matched (3),-.24895537
5,5954,3,2.1,1976,-.58907902,Washington staten,1,1951,0,0,matched (3),-.24895537
5,5959,176,0,1978,-.48560452,North Calorina,0,1953,0,1,matched (3),-.24895537
5,5458,4,1.3,1979,.065275669,Missisippi,0,1954,0,1,matched (3),-.24895537
5,23,170,0,1972,.33849049,California,1,1947,0,1,matched (3),-.24895537
5,613,3,25.4,1978,.34196734,California,1,1953,0,0,matched (3),-.24895537
